fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
split_8-12.csv,3212,CNS-S-GD,2,0.01,1.0,0.75,0.01,-0.14556169670387492,240.419546669,4.2995158034862175,4,120,-0.14531870138126923,4.9873103352204326e-5,-0.14530696818583902,4.462374478476441e-5
split_8-12.csv,3212,CNS-S-GD,2,0.5,0.5,0.25,10.0,-0.1452340964506998,131.1400455725,4.1582416464796905,4,748,-0.14531615273337328,5.0008681542687615e-5,-0.14523860360703014,4.38536979878377e-5
split_8-12.csv,3212,CNS-S-GD,1,2.5,5.0,1.25,5.0,-0.14513033176711587,87.1475638515,2.0592963698687994,5,1944,-0.14529493957336975,4.94811089849635e-5,-0.145200223349909,4.3929947934926754e-5
split_8-12.csv,3212,CNS-S-GD,1,0.25,1.0,5.0,0.01,-0.14523197643295946,206.05927900175,4.029229573979851,5,484,-0.1453070991993666,4.998454020227536e-5,-0.14523721024406586,4.453694500930875e-5
split_8-12.csv,3212,CNS-S-GD,2,0.25,5.0,2.5,0.01,-0.14523169366071592,226.8819282315,4.687054663803961,5,575,-0.14530736391507584,5.000598704597698e-5,-0.14523622624785076,4.4549753797675114e-5
split_8-12.csv,3212,CNS-S-GD,2,0.25,2.5,0.01,1.0,-0.1452645427079646,240.32143044925,2.622110563918722,5,493,-0.1453085361396523,5.000993063806356e-5,-0.14524319841709799,4.470362182276834e-5
split_8-12.csv,3212,CNS-S-GD,1,2.5,0.01,0.01,10.0,-0.1450975166330636,240.41259898225002,2.6474828211532584,6,1721,-0.14528952836907388,5.000984085580154e-5,-0.14521082724730558,4.472169316365097e-5
split_8-12.csv,3212,CNS-S-GD,1,0.01,1.0,1.25,5.0,-0.14548537791278449,240.28414282900002,4.3596478295841905,6,131,-0.14528963830850403,5.00098701404045e-5,-0.1452909315302583,4.4714028618823775e-5
split_8-12.csv,3212,CNS-S-GD,2,1.25,10.0,5.0,2.5,-0.14513445115858276,136.901693057,3.146398512174157,6,1663,-0.14528299521367743,4.983183050172163e-5,-0.14521157097952703,4.4498504081822026e-5
split_8-12.csv,3212,CNS-S-GD,2,5.0,20.0,0.25,20.0,-0.14513031682784533,134.30320575675,2.1346158349257154,6,2366,-0.14528662269586703,4.998101113013584e-5,-0.14521594984591035,4.4700903685767916e-5
split_8-12.csv,3212,CNS-S-GD,1,5.0,1.0,0.75,5.0,-0.145130318990137,70.36731676275001,1.0253552872821707,7,2182,-0.1452569688008548,4.872517325234742e-5,-0.1451887734803309,4.0664985548712324e-5
split_8-12.csv,3212,CNS-S-GD,1,2.5,2.5,0.5,0.01,-0.1451311960634146,79.802857362,1.0822483300521233,7,1877,-0.1452726570734239,4.99056191193598e-5,-0.14520337991334284,4.339358657231802e-5
split_8-12.csv,3212,CNS-S-GD,2,0.01,20.0,0.01,0.5,-0.14521724968380378,152.8860274655,2.060747136412158,7,296,-0.14527765839486603,5.000503191592647e-5,-0.1452357799687344,4.471825086169865e-5
split_8-12.csv,3212,CNS-S-GD,2,5.0,0.01,0.5,10.0,-0.14512744579475328,240.191859103,1.6493215723246526,7,2078,-0.14526064156529134,4.805977718393117e-5,-0.14520897385699083,4.3309677874294954e-5
split_8-12.csv,3212,CNS-S-GD,1,5.0,1.0,0.75,10.0,-0.1451302757302855,83.32585276325,1.830780712498834,8,2183,-0.14522417659123293,4.522953064133962e-5,-0.1451937986217422,4.107004709521332e-5
split_8-12.csv,3212,CNS-S-GD,1,0.01,1.0,0.5,0.5,-0.14557174376550902,240.24331109275002,2.688500415930304,8,114,-0.145260836918659,4.998844245477222e-5,-0.14530761750770624,4.470633860216825e-5
split_8-12.csv,3212,CNS-S-GD,2,5.0,0.5,1.25,2.5,-0.14512998385197312,80.37047304725,1.1050831472013138,8,2139,-0.14523898385968426,4.8423455343368974e-5,-0.1452022159880244,4.3449375361943266e-5
split_8-12.csv,3212,CNS-S-GD,2,1.25,1.0,0.5,0.01,-0.14515859732553885,100.179323955,1.9832173048849815,8,1485,-0.14523943484365176,4.6615484348167625e-5,-0.14521203588049342,4.2238391646045006e-5
split_8-12.csv,3212,CNS-S-GD,1,0.25,1.0,1.25,0.5,-0.14527915914775724,150.693967499,2.495306453997017,9,471,-0.14525255476681342,4.697825350582759e-5,-0.14524622392847816,4.2512465360213284e-5
split_8-12.csv,3212,CNS-S-GD,1,1.25,10.0,0.25,0.01,-0.1451412799440014,135.014829685,2.4468798481399374,9,1625,-0.14524675222795888,4.958498977420808e-5,-0.1452084737695207,4.406779214646394e-5
split_8-12.csv,3212,CNS-S-GD,2,0.5,20.0,0.01,0.5,-0.14513274805123635,240.3593531125,5.0,9,982,-0.14525754152417206,4.998466298378586e-5,-0.14521825345938988,4.4703670819907633e-5
split_8-12.csv,3212,CNS-S-GD,2,0.25,1.0,0.25,20.0,-0.14525702173176933,194.836309336,4.964185791144494,9,455,-0.14525508124933056,4.8812897941324594e-5,-0.1452422065163155,4.3858875511307596e-5
split_8-12.csv,3212,CNS-S-GD,1,5.0,5.0,2.5,0.01,-0.1451303194976328,78.35920422974999,1.2333473327246143,10,2290,-0.14524136463398074,4.958967725809822e-5,-0.14520922941479997,4.438201442274336e-5
split_8-12.csv,3212,CNS-S-GD,1,5.0,20.0,2.5,1.0,-0.14513029468478336,110.16601892874999,0.6389908585795127,10,2390,-0.14524516503208681,4.9856653201010864e-5,-0.14520913241633737,4.430234248437439e-5
split_8-12.csv,3212,CNS-S-GD,2,5.0,5.0,1.25,1.0,-0.14513031147619995,78.52940892775001,1.1103911027395215,10,2285,-0.14523066424554473,4.8542071083755185e-5,-0.14519877783175797,4.334221928210421e-5
split_8-12.csv,3212,CNS-S-GD,2,2.5,20.0,0.75,0.01,-0.14513058706227044,120.8406309925,2.7389711143250874,10,2031,-0.14522185938837262,4.544343360600303e-5,-0.14519708087624777,4.1321587657108244e-5
